user_id,first_name,last_name,age,gender,country,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device
user_08063,William,Thomas,34,F,Canada,Standard,2024-03-12,1,26.2,Tablet
user_08064,Catherine,Ryan,13,M,USA,Standard,2023-02-07,1,28.12,Laptop
user_08065,Patricia,Wolf,45,F,USA,Standard,2024-04-14,0,3.83,Tablet
user_08066,Jason,Thomas,60,M,Canada,Premium,2024-02-13,1,5.88,Laptop
user_08067,William,Nunez,36,M,USA,Premium,2023-11-15,0,,Smart TV
user_08068,James,Stewart,38,M,Canada,Premium+,2024-09-03,1,8.18,Smart TV
user_08069,Angela,Johnson,30,F,USA,Premium,2022-09-20,1,31.75,Smart TV
user_08070,Jeffrey,Mcdonald,34,F,USA,Standard,2024-06-08,1,3.59,Laptop
user_08071,Rachel,Vazquez,31,F,USA,Standard,2025-03-09,1,311.84,Laptop
user_08072,Jonathan,Weeks,42,F,Canada,Premium,2023-09-08,1,16.63,Tablet
user_08073,Carol,Harrell,56,F,USA,Premium,2023-02-22,1,7.68,Smart TV
user_08074,Kathryn,Rivera,,M,USA,Premium,2023-05-22,1,24.45,Mobile
user_08075,Erica,Gonzalez,44,M,USA,Standard,2024-05-29,1,14.34,Smart TV
user_08076,Sheri,Johnson,,M,Canada,Premium,2022-12-14,1,4.08,Smart TV
user_08077,Paul,King,,F,USA,Premium+,2022-09-24,0,33.55,Smart TV
user_08078,Thomas,Anthony,61,Other,USA,Standard,2024-09-29,1,17.94,Mobile
user_08079,Robert,Jones,22,F,USA,Standard,2025-05-12,1,3.53,Mobile
user_08080,Monica,Kennedy,32,,USA,Premium,2023-11-25,1,8.47,Smart TV
user_08081,Courtney,Chambers,33,F,Canada,Standard,2024-12-14,1,18.91,Desktop
user_08082,Darlene,Howard,,F,USA,Premium,2023-06-07,0,12.39,Smart TV
user_08083,Margaret,Lam,33,F,USA,Standard,2022-09-01,1,12.4,Laptop
user_08084,Rachel,Martin,51,,USA,Basic,2023-07-16,0,,Tablet
user_08085,Bryan,Mckinney,2,M,USA,Premium,2023-03-01,1,28.59,Gaming Console
user_08086,Justin,Peterson,30,M,USA,Premium+,2025-06-28,1,7.72,Gaming Console
user_08087,Tyler,Hall,52,F,USA,Premium+,2025-05-21,1,5.79,Desktop
user_08088,Thomas,Wright,,M,USA,Standard,2025-05-04,1,27.27,Mobile
user_08089,Reginald,Knapp,25,F,Canada,Standard,2024-05-31,0,50.97,Desktop
user_08090,Micheal,Williamson,34,M,USA,Standard,2023-03-20,1,7.63,Smart TV
user_08091,Carl,Owens,,M,USA,Standard,2024-07-26,0,14.14,Tablet
user_08092,John,Powell,26,F,USA,Premium,2023-01-28,1,10.24,Laptop
user_08093,Tyler,Velazquez,43,M,USA,Standard,2024-04-06,1,37.31,Smart TV
user_08094,Tracy,Watson,,M,USA,Standard,2023-02-27,1,8.86,Tablet
user_08095,Michael,Sheppard,51,F,USA,Standard,2024-11-05,1,17.9,Tablet
user_08096,Sarah,Gray,50,M,USA,Basic,2024-03-22,1,,Laptop
user_08097,Anna,Johnson,28,F,USA,Premium,2025-01-10,0,12.69,Mobile
user_08098,Scott,Allen,71,M,Canada,Premium,2024-11-26,1,34.56,Tablet
user_08099,Carrie,Lloyd,36,,USA,Premium,2024-10-15,1,20.88,Mobile
user_08100,Carla,Gibson,35,F,USA,Standard,2023-04-22,1,9.08,Desktop
user_08101,Jamie,Lopez,54,Prefer not to say,USA,Premium,2024-04-17,1,16.07,Mobile
user_08102,Michael,Kelly,11,Prefer not to say,Canada,Premium,2023-12-30,1,5.4,Laptop
user_08103,Amanda,Contreras,38,F,USA,Standard,2022-12-06,0,14.66,Smart TV
user_08104,Jeffrey,Perez,33,,USA,Standard,2025-04-26,1,12.33,Laptop
user_08105,Judy,Zamora,49,M,USA,Premium,2023-04-22,1,11.71,Mobile
user_08106,Molly,Lewis,60,M,USA,Basic,2025-02-01,1,3.87,Tablet
user_08107,Nina,Beard,38,F,Canada,Premium,2024-02-16,0,13.96,Laptop
user_08108,Tricia,Gray,32,M,Canada,Premium,2025-05-11,0,3.74,Laptop
user_08109,Ronnie,Stein,41,M,USA,Premium,2023-07-13,1,6.74,Gaming Console
user_08110,Jessica,Dillon,,F,Canada,Standard,2025-03-15,1,25.03,Laptop
user_08111,John,Allen,35,M,Canada,Premium,2025-05-18,1,18.23,Laptop
user_08112,Matthew,Berg,43,Prefer not to say,USA,Basic,2023-04-25,1,8.2,Laptop
user_08113,Sean,Jones,30,M,USA,Standard,2022-08-11,1,20.66,Laptop
user_08114,John,Noble,17,M,USA,Premium,2022-11-05,1,25.87,Mobile
user_08115,Wesley,Swanson,39,M,Canada,Basic,2023-07-18,1,29.61,Laptop
user_08116,Roy,Ward,27,Prefer not to say,USA,Standard,2023-02-07,1,30.65,Mobile
user_08117,Michael,Johnson,,F,USA,Premium+,2023-09-30,0,5.16,Tablet
user_08118,Dillon,Rios,42,F,USA,Premium,2025-05-07,1,13.33,Laptop
user_08119,Ashley,Davila,51,M,Canada,Standard,2025-01-29,0,7.38,Laptop
user_08120,Ronald,Franco,38,F,USA,Basic,2025-01-06,1,13.62,Gaming Console
user_08121,Jorge,Johnson,30,Prefer not to say,USA,Premium,2024-10-11,1,11.55,Mobile
user_08122,John,Jenkins,27,M,Canada,Premium,2023-05-26,1,17.38,Gaming Console
user_08123,Jessica,Sullivan,41,,USA,Premium,2023-02-06,1,5.21,Mobile
user_08124,Donald,Wheeler,27,M,USA,Basic,2025-01-04,0,,Tablet
user_08125,Ethan,Christian,34,Other,USA,Standard,2022-09-09,1,0.76,Gaming Console
user_08126,Katie,Gonzales,26,M,USA,Standard,2024-01-15,0,4.6,Mobile
user_08127,Jodi,Moore,33,F,USA,Basic,2023-06-26,1,12.85,Tablet
user_08128,Bradley,Ortiz,,F,Canada,Basic,2024-08-17,1,13.65,Desktop
user_08129,Katie,Estrada,,F,USA,Premium,2024-12-15,1,37.66,Gaming Console
user_08130,Wendy,Wise,46,Prefer not to say,USA,Standard,2022-11-01,1,9.94,Smart TV
user_08131,Danielle,Jones,44,M,USA,Standard,2023-01-13,1,10.82,Desktop
user_08132,Amanda,Taylor,26,Other,Canada,Premium,2023-09-13,1,4.5,Gaming Console
user_08133,Daniel,Hull,,F,USA,Premium,2025-02-04,1,5.13,Gaming Console
user_08134,Jessica,Alvarez,32,Other,USA,Premium,2023-08-11,1,22.74,Desktop
user_08135,Ryan,Bishop,41,M,USA,Premium,2025-04-02,1,11.68,Laptop
user_08136,Brian,Gray,,Prefer not to say,USA,Standard,2024-06-14,1,14.04,Gaming Console
user_08137,Dawn,Fuentes,47,F,USA,Premium,2023-02-21,1,8.51,Laptop
user_08138,John,Carr,42,F,USA,Premium+,2022-10-03,1,17.49,Tablet
user_08139,David,Cochran,22,M,Canada,Premium+,2025-03-09,1,27.22,Desktop
user_08140,Charles,Murphy,47,M,USA,Premium,2022-12-09,1,9.6,Laptop
user_08141,Abigail,Webb,55,M,USA,Premium,2022-10-26,1,22.11,Desktop
user_08142,David,Smith,26,M,USA,Basic,2023-11-23,1,16.63,Gaming Console
user_08143,Allen,Barr,56,M,USA,Standard,2024-08-19,0,5.92,Smart TV
user_08144,Dustin,Fitzgerald,49,M,Canada,Basic,2024-07-07,1,7.18,Desktop
user_08145,Jeffrey,Howard,42,F,USA,Standard,2024-08-31,1,30.05,Smart TV
user_08146,Yvonne,Richardson,20,Other,USA,Premium,2023-01-12,1,14.17,Gaming Console
user_08147,Taylor,Richards,39,,USA,Standard,2023-03-23,0,260.04,Mobile
user_08148,Evan,Sweeney,33,F,Canada,Basic,2023-06-25,1,35.74,Mobile
user_08149,Michael,Harris,,,Canada,Standard,2024-05-24,1,23.49,Smart TV
user_08150,Nicholas,Hess,40,F,Canada,Premium,2024-01-24,1,20.35,Laptop
user_08151,Alexis,Burke,41,F,USA,Basic,2022-12-24,0,7.56,Smart TV
user_08152,Jose,Phillips,58,Prefer not to say,Canada,Premium,2025-05-01,1,6.81,Gaming Console
user_08153,Kelsey,Long,54,F,USA,Basic,2023-05-27,0,,Tablet
user_08154,Carla,Bailey,,F,USA,Standard,2025-06-05,1,,Desktop
user_08155,Joanne,Warren,,M,USA,Basic,2022-10-12,1,3.39,Smart TV
user_08156,William,King,31,M,USA,Premium+,2024-01-04,1,8.65,Laptop
user_08157,Alicia,Lopez,22,Prefer not to say,USA,Standard,2023-02-08,0,2.67,Laptop
user_08158,Michael,Thomas,40,M,USA,Premium,2023-08-24,1,29.65,Tablet
user_08159,Jason,Berry,25,F,Canada,Premium,2024-04-30,1,8.15,Laptop
user_08160,Michael,Chandler,21,M,Canada,Premium,2024-01-04,0,3.78,Smart TV
user_08161,Kristie,Brown,25,M,Canada,Standard,2023-01-12,1,13.65,Tablet
user_08162,Connie,Morris,16,F,USA,Basic,2023-03-07,1,,Smart TV
user_08163,Cheryl,Curtis,18,,Canada,Premium+,2022-11-05,1,3.71,Smart TV
user_08164,Adam,Wells,29,M,USA,Premium,2023-12-17,1,6.46,Tablet
user_08165,Amanda,Adams,36,F,USA,Premium,2022-10-04,1,28.3,Gaming Console
user_08166,David,Cuevas,,M,USA,Basic,2024-10-04,0,18.94,Desktop
user_08167,John,Barnes,,M,Canada,Basic,2023-09-07,1,21.6,Laptop
user_08168,James,Gonzalez,25,F,USA,Premium,2022-08-09,1,6.38,Desktop
user_08169,Andrew,Hodges,33,F,USA,Premium,2025-05-22,1,21.97,Desktop
user_08170,Benjamin,Frazier,,Prefer not to say,Canada,Standard,2023-04-25,1,10.38,Gaming Console
user_08171,Lisa,Leon,42,M,Canada,Premium+,2023-05-05,1,0.72,Smart TV
user_08172,Pamela,Powell,,M,USA,Basic,2023-10-19,1,35.31,Tablet
user_08173,Howard,Wilson,42,F,USA,Premium,2024-04-04,1,3.04,Tablet
user_08174,John,Henry,37,M,USA,Premium,2025-02-11,1,46.91,Gaming Console
user_08175,Charles,Arnold,37,M,USA,Standard,2024-08-10,1,19.18,Gaming Console
user_08176,Brian,Miller,,M,Canada,Premium,2022-09-11,1,6.17,Desktop
user_08177,Cindy,White,40,F,USA,Standard,2024-01-19,1,12.5,Gaming Console
user_08178,Jonathan,Horn,35,M,USA,Premium+,2024-12-30,1,18.31,Tablet
user_08179,Morgan,Bennett,44,F,Canada,Premium+,2024-04-17,1,12.84,Desktop
user_08180,Mariah,Lee,28,F,USA,Premium+,2022-12-12,1,5.19,Gaming Console
user_08181,Benjamin,Smith,28,M,USA,Standard,2024-06-27,1,24.29,Smart TV
user_08182,Sandra,Carroll,31,M,USA,Premium+,2022-12-21,1,18.73,Mobile
user_08183,Melinda,Hansen,27,M,USA,Premium,2025-03-01,0,24.37,Tablet
user_08184,Erika,Dawson,41,F,USA,Standard,2024-02-23,0,42.84,Desktop
user_08185,Terrance,Mason,,F,USA,Basic,2023-01-28,1,8.77,Gaming Console
user_08186,Crystal,Hughes,30,,USA,Standard,2025-05-13,0,19.32,Desktop
user_08187,Benjamin,Griffith,28,F,USA,Standard,2024-05-28,0,,Gaming Console
user_08188,Frank,Levine,39,M,USA,Basic,2025-06-10,1,4.86,Tablet
user_08189,Savannah,Lawrence,42,Other,USA,Premium+,2023-08-17,1,16.45,Desktop
user_08190,Christine,Short,50,,USA,Standard,2025-06-28,1,,Mobile
user_08191,Robert,Richardson,18,M,USA,Premium,2024-08-30,1,27.79,Mobile
user_08192,Felicia,Schmidt,46,M,USA,Premium,2024-01-09,0,10.61,Desktop
user_08193,Albert,Hensley,40,M,USA,Premium,2024-07-03,1,,Tablet
user_08194,Jason,Hill,27,F,USA,Premium,2025-03-26,1,2.52,Desktop
user_08195,Elizabeth,Brown,46,M,USA,Basic,2024-08-19,1,40.63,Desktop
user_08196,Miguel,Smith,,M,USA,Premium,2023-10-24,1,2.63,Tablet
user_08197,Sherry,Moore,44,Other,Canada,Premium,2025-06-08,1,16.89,Tablet
user_08198,Andrea,Hudson,,F,Canada,Premium,2024-08-08,1,36.59,Tablet
user_08199,Jennifer,Miller,59,M,USA,Premium,2023-05-16,1,,Desktop
user_08200,John,Sherman,46,F,USA,Premium+,2023-11-03,1,2.64,Gaming Console
user_08201,Rickey,Richardson,26,M,USA,Standard,2022-08-20,1,18.72,Gaming Console
user_08202,Corey,Valencia,45,F,USA,Standard,2023-06-27,1,4.58,Mobile
user_08203,Derek,Stokes,28,F,USA,Standard,2024-09-20,0,27.19,Laptop
user_08204,Vicki,Williams,48,M,Canada,Standard,2023-11-07,1,33.79,Laptop
user_08205,Jonathan,Taylor,35,,USA,Premium,2023-04-09,1,,Smart TV
user_08206,Cindy,Gomez,36,F,USA,Basic,2024-04-11,1,,Desktop
user_08207,Bryce,Sanchez,32,,USA,Basic,2024-12-21,0,8.78,Gaming Console
user_08208,Kristen,Jones,35,M,USA,Standard,2024-08-14,1,41.28,Smart TV
user_08209,Christopher,Miller,37,F,USA,Standard,2024-04-15,1,16.16,Tablet
user_08210,Amber,Skinner,43,F,Canada,Standard,2023-07-30,1,43.88,Desktop
user_08211,Desiree,Hart,,F,Canada,Basic,2024-05-02,1,1.9,Desktop
user_08212,Joseph,Gomez,29,Other,USA,Standard,2025-04-26,1,16.74,Gaming Console
user_08213,John,Ellis,13,M,Canada,Basic,2025-05-02,1,12.16,Smart TV
user_08214,Sarah,Yang,22,M,Canada,Standard,2025-07-26,1,14.47,Tablet
user_08215,Patricia,Thomas,51,Prefer not to say,USA,Premium,2025-05-06,1,17.25,Desktop
user_08216,Amanda,Gonzalez,34,F,USA,Basic,2024-09-08,1,44.03,Desktop
user_08217,Emily,Perez,36,Other,USA,Premium,2023-08-15,1,13.97,Gaming Console
user_08218,Timothy,Johnson,28,F,USA,Basic,2024-11-28,1,4.79,Gaming Console
user_08219,Kelsey,Fowler,25,F,USA,Premium+,2024-04-27,1,11.88,Tablet
user_08220,Jacqueline,Rogers,30,F,USA,Basic,2023-03-20,1,,Gaming Console
user_08221,Jesus,Jones,109,Other,Canada,Basic,2024-08-18,1,16.89,Gaming Console
user_08222,Robert,Pitts,53,F,USA,Basic,2023-01-11,1,,Tablet
user_08223,Michaela,Jones,32,F,Canada,Basic,2025-04-11,1,32.69,Desktop
user_08224,Nancy,Higgins,27,F,Canada,Basic,2024-07-04,1,,Tablet
user_08225,Craig,Brown,,M,Canada,Premium,2025-04-10,1,13.78,Mobile
user_08226,Laura,Frederick,21,F,USA,Premium+,2023-10-29,1,4.7,Smart TV
user_08227,Christopher,Bryan,22,M,Canada,Standard,2023-02-06,1,12.66,Smart TV
user_08228,David,Moore,45,Other,Canada,Standard,2025-02-15,1,8.35,Tablet
user_08229,Bradley,Nelson,36,M,USA,Standard,2024-10-08,1,30.83,Laptop
user_08230,Darrell,Stanley,24,M,USA,Basic,2023-03-13,1,33.53,Smart TV
user_08231,Jessica,Ashley,28,F,Canada,Premium+,2023-02-15,1,,Gaming Console
user_08232,Craig,Jones,,M,USA,Standard,2023-01-08,1,18.39,Smart TV
user_08233,James,Powell,41,F,USA,Premium,2024-11-14,1,20.07,Mobile
user_08234,Anna,Washington,,F,USA,Basic,2024-06-03,0,24.79,Smart TV
user_08235,Katherine,Deleon,22,M,Canada,Premium,2023-11-03,1,18.5,Laptop
user_08236,Oscar,Velazquez,39,M,USA,Standard,2024-09-03,1,40.59,Mobile
user_08237,Troy,Baker,,,Canada,Basic,2024-05-17,0,,Mobile
user_08238,Joseph,Barnes,46,F,USA,Premium,2025-03-11,1,11.71,Mobile
user_08239,Adam,Reyes,55,M,USA,Premium,2024-05-01,1,10.31,Gaming Console
user_08240,Anthony,Flores,,F,Canada,Standard,2025-07-08,0,15.22,Gaming Console
user_08241,Lauren,Proctor,28,M,USA,Basic,2022-11-17,1,2.77,Gaming Console
user_08242,Megan,Merritt,43,F,USA,Standard,2023-09-12,0,71.24,Tablet
user_08243,Lisa,Ruiz,24,F,USA,Standard,2024-10-12,1,3.32,Laptop
user_08244,Larry,Pratt,28,F,USA,Standard,2022-08-28,1,,Mobile
user_08245,Kristina,Singh,35,M,USA,Basic,2025-04-26,1,9.16,Gaming Console
user_08246,Justin,Brown,52,M,USA,Standard,2022-08-19,1,10.18,Gaming Console
user_08247,Julie,Soto,25,M,USA,Premium,2023-02-22,1,12.74,Tablet
user_08248,Jamie,Hall,19,F,Canada,Standard,2024-12-10,1,4.06,Laptop
user_08249,Randy,Thomas,12,F,USA,Basic,2024-05-24,1,32.51,Gaming Console
user_08250,Michael,Kim,39,Other,Canada,Standard,2025-02-27,1,,Gaming Console
user_08251,Brandon,Allen,37,F,Canada,Standard,2024-07-29,1,19.69,Gaming Console
user_08252,Michelle,Ochoa,,Other,USA,Standard,2024-07-30,1,21.24,Tablet
user_08253,Connie,Coleman,38,F,Canada,Standard,2022-09-06,1,16.07,Mobile
user_08254,Shawn,Baker,38,F,USA,Premium,2024-08-14,1,4.81,Smart TV
user_08255,Elizabeth,Thomas,28,M,USA,Premium+,2024-02-13,1,,Tablet
user_08256,Joshua,Andrews,40,M,USA,Standard,2024-02-17,1,18.74,Desktop
user_08257,Claudia,Mosley,50,M,Canada,Premium,2023-10-17,0,14.15,Smart TV
user_08258,Amber,Clayton,,M,Canada,Basic,2023-06-11,1,4.51,Gaming Console
user_08259,Christopher,Short,37,M,Canada,Standard,2024-11-21,1,,Mobile
user_08260,Mary,Williams,25,M,USA,Premium,2023-04-07,1,10.31,Laptop
user_08261,Victoria,Martin,42,F,Canada,Standard,2024-02-25,1,27.87,Tablet
user_08262,Tracy,Evans,51,,USA,Premium,2022-12-03,1,,Desktop
user_08263,Susan,Robles,45,F,Canada,Standard,2023-04-04,1,13.56,Laptop
user_08264,Erika,Lester,34,M,USA,Basic,2022-12-27,0,6.56,Desktop
user_08265,Brian,Todd,31,M,USA,Standard,2025-01-26,1,,Gaming Console
user_08266,Kristin,Frank,25,F,USA,Premium+,2022-10-30,0,7.92,Laptop
user_08267,Amanda,Brown,48,M,USA,Premium,2024-02-14,1,10.36,Mobile
user_08268,Tyler,Steele,,M,USA,Standard,2022-08-23,0,16.65,Tablet
user_08269,Brittany,Mora,44,M,USA,Standard,2022-09-09,1,47.62,Gaming Console
user_08270,Shelley,Carter,10,M,Canada,Premium,2024-07-18,1,5.04,Laptop
user_08271,Lori,Matthews,10,Other,USA,Premium,2024-11-26,1,,Gaming Console
user_08272,Judy,Mays,23,F,USA,Premium+,2023-03-24,0,6.3,Gaming Console
user_08273,Edward,Lewis,41,F,USA,Basic,2025-05-16,1,12.22,Mobile
user_08274,Kayla,Ortiz,29,M,USA,Standard,2025-03-19,1,12.6,Mobile
user_08275,Henry,Medina,,F,USA,Premium,2024-01-26,1,4.79,Tablet
user_08276,Drew,Duncan,9,F,USA,Premium,2024-07-21,1,13.44,Tablet
user_08277,Nathaniel,Pena,58,F,Canada,Premium,2024-11-29,1,5.61,Gaming Console
user_08278,Kristie,Bryant,,M,USA,Premium+,2023-08-13,1,1.72,Laptop
user_08279,Elizabeth,Huff,,M,Canada,Premium,2023-06-12,0,19.68,Mobile
user_08280,George,Mcdonald,14,M,Canada,Premium,2022-11-04,1,25.91,Gaming Console
user_08281,Joseph,Bartlett,30,M,USA,Premium,2025-07-07,1,19.1,Mobile
user_08282,Nicholas,Knight,39,M,USA,Premium,2024-02-20,1,,Mobile
user_08283,Alexandria,Parsons,24,F,USA,Standard,2024-08-24,1,5.5,Smart TV
user_08284,Christine,Brown,34,F,USA,Premium,2024-06-28,0,18.17,Smart TV
user_08285,Adam,Neal,44,Other,USA,Standard,2024-07-18,1,9.33,Tablet
user_08286,Heidi,Barr,26,,USA,Standard,2024-05-21,1,27.99,Desktop
user_08287,Kevin,Sampson,43,F,USA,Standard,2024-10-25,1,12.76,Laptop
user_08288,Richard,Allen,43,M,Canada,Premium,2024-05-27,1,23.64,Gaming Console
user_08289,Christopher,Perez,39,Other,USA,Premium+,2025-03-23,1,14.23,Smart TV
user_08290,Teresa,Salinas,,F,USA,Basic,2023-08-15,1,10.49,Tablet
user_08291,Gregory,Martinez,35,M,Canada,Standard,2023-08-02,1,29.84,Smart TV
user_08292,Peter,Jenkins,34,F,USA,Standard,2025-05-30,1,22.94,Gaming Console
user_08293,Anthony,Thomas,9,F,USA,Premium,2025-05-12,1,25.57,Smart TV
user_08294,Andrea,Trevino,40,F,USA,Premium+,2024-10-08,1,7.86,Desktop
user_08295,John,Erickson,47,F,USA,Basic,2023-04-14,1,8.43,Mobile
user_08296,Ashley,Banks,33,F,USA,Premium,2023-06-08,1,4.04,Smart TV
user_08297,Justin,Gross,47,M,Canada,Standard,2024-01-31,1,20.49,Desktop
user_08298,Melissa,Ashley,,F,USA,Basic,2025-07-19,1,26.83,Laptop
user_08299,Stephen,Gutierrez,39,F,USA,Premium,2023-11-18,1,20.53,Gaming Console
user_08300,Megan,Gillespie,45,F,USA,Standard,2024-04-26,1,6.6,Desktop
user_08301,Anita,Singleton,27,Prefer not to say,USA,Premium,2024-03-07,1,,Gaming Console
user_08302,Louis,Barber,28,M,Canada,Basic,2023-01-19,1,34.43,Tablet
user_08303,Justin,Harvey,32,F,Canada,Premium,2024-08-05,0,24.79,Tablet
user_08304,Daniel,Williams,37,M,USA,Basic,2023-08-13,1,12.06,Desktop
user_08305,Lisa,Fuentes,48,F,Canada,Standard,2024-08-26,1,8.23,Gaming Console
user_08306,Lauren,Wells,33,M,USA,Standard,2023-10-06,1,11.58,Tablet
user_08307,Nicole,Cervantes,46,,Canada,Premium+,2024-09-05,1,10.66,Mobile
user_08308,Joseph,Fuller,60,F,Canada,Standard,2025-06-28,1,18.57,Desktop
user_08309,Renee,Hayes,26,M,USA,Standard,2024-03-18,1,14.86,Desktop
user_08310,Kelly,Cole,19,F,USA,Standard,2023-06-12,1,10.8,Desktop
user_08311,Logan,Hoffman,31,Other,USA,Premium,2025-02-25,1,14.1,Smart TV
user_08312,Robert,Rivera,24,M,Canada,Basic,2023-08-29,1,12.6,Laptop
user_08313,Philip,Richmond,42,M,USA,Basic,2024-08-03,1,28.42,Desktop
user_08314,Stephen,Booth,15,Other,USA,Premium,2024-10-10,1,11.45,Laptop
user_08315,Ivan,Roy,23,M,USA,Premium+,2023-01-06,1,3.52,Desktop
user_08316,James,Miller,42,F,Canada,Premium,2023-10-21,0,4.89,Smart TV
user_08317,Stephanie,Gibson,37,,Canada,Premium,2025-06-28,0,43.57,Mobile
user_08318,Wanda,Gonzales,50,F,USA,Standard,2022-10-09,1,25.51,Desktop
user_08319,David,Bailey,15,M,USA,Premium+,2023-05-21,1,22.11,Laptop
user_08320,Mark,Jones,23,M,Canada,Premium,2023-04-23,1,5.41,Desktop
user_08321,Sara,Parker,36,M,USA,Standard,2023-12-19,1,,Desktop
user_08322,Jessica,Dillon,,F,USA,Premium+,2025-02-13,1,9.69,Gaming Console
user_08323,Nancy,Davis,42,M,USA,Standard,2025-07-27,1,3,Gaming Console
user_08324,Trevor,Bass,41,F,USA,Premium,2024-08-24,1,,Mobile
user_08325,Robert,Williams,44,Other,USA,Standard,2024-01-18,1,11.43,Gaming Console
user_08326,James,Brooks,33,M,Canada,Standard,2025-03-23,1,21.72,Tablet
user_08327,Rodney,Evans,31,M,USA,Standard,2024-10-31,1,2.65,Smart TV
user_08328,Nathan,Lopez,24,F,Canada,Standard,2025-07-28,1,25.11,Smart TV
user_08329,Tiffany,Norris,18,F,USA,Premium,2023-11-10,1,23,Desktop
user_08330,Jonathan,Perez,,M,USA,Standard,2024-12-18,1,29.9,Gaming Console
user_08331,Stephen,Cole,28,F,USA,Premium,2023-05-01,1,,Tablet
user_08332,Brian,Stone,30,F,USA,Premium,2024-10-15,1,24.96,Mobile
user_08333,Keith,Mcguire,29,F,Canada,Basic,2024-10-08,0,11.25,Smart TV
user_08334,Randy,Robertson,58,M,Canada,Standard,2023-10-29,1,6,Tablet
user_08335,Kelly,Mckinney,24,,Canada,Premium,2023-10-06,1,16.5,Mobile
user_08336,David,Wilkins,21,F,USA,Standard,2023-08-21,0,13.79,Tablet
user_08337,Laura,Campos,,M,USA,Standard,2023-07-18,1,12.22,Smart TV
user_08338,Duane,Rowland,46,M,USA,Basic,2024-04-15,1,11.39,Smart TV
user_08339,Angela,Barton,26,Prefer not to say,USA,Standard,2022-08-30,1,10.06,Gaming Console
user_08340,Rachael,Huffman,24,F,Canada,Premium,2025-07-05,1,9.27,Gaming Console
user_08341,Rachael,Stone,28,,USA,Premium,2023-10-08,0,14.71,Desktop
user_08342,Brandon,Parker,32,F,USA,Premium,2025-04-03,1,21.18,Gaming Console
user_08343,Jonathan,Bell,45,F,Canada,Premium,2025-07-20,1,24.99,Laptop
user_08344,Keith,Burgess,49,F,Canada,Premium,2024-12-05,1,4.65,Smart TV
user_08345,Shelley,Robbins,,M,USA,Standard,2023-07-05,1,7.07,Laptop
user_08346,Mike,Pace,61,F,USA,Standard,2025-07-20,1,11.53,Gaming Console
user_08347,Rick,Padilla,,F,USA,Premium,2023-01-24,1,47.2,Laptop
user_08348,Lawrence,Brown,,F,USA,Standard,2025-02-19,1,11.57,Laptop
user_08349,Joseph,Huffman,58,F,USA,Standard,2023-07-05,1,15.53,Laptop
user_08350,Joshua,Estrada,50,F,USA,Standard,2024-07-07,1,27.43,Desktop
user_08351,Julie,Robertson,26,M,USA,Premium+,2025-05-21,1,5.31,Desktop
user_08352,Dana,Martin,22,M,USA,Standard,2023-07-22,1,15.28,Smart TV
user_08353,Patricia,Conway,42,M,USA,Premium+,2023-08-07,1,47.24,Desktop
user_08354,Ashley,Blevins,22,M,USA,Premium,2023-11-24,1,,Desktop
user_08355,James,Lee,38,F,USA,Standard,2024-05-03,1,6.85,Tablet
user_08356,Tammy,Rodriguez,56,,USA,Basic,2025-06-26,1,1.26,Tablet
user_08357,Steven,Lynch,53,M,Canada,Premium,2023-09-09,1,13.67,Smart TV
user_08358,Michael,Brown,,M,USA,Standard,2022-11-02,1,6.52,Desktop
user_08359,John,Aguilar,30,F,USA,Premium,2025-01-26,1,39.26,Smart TV
user_08360,Alyssa,Bell,,M,USA,Premium,2024-10-03,1,30.42,Laptop
user_08361,Whitney,Williams,,M,USA,Standard,2023-11-23,1,308.99,Tablet
user_08362,Lucas,Matthews,57,Prefer not to say,USA,Standard,2022-11-26,0,8.12,Tablet
user_08363,Samuel,Noble,24,M,USA,Standard,2024-03-27,0,21.04,Desktop
user_08364,Christina,Shelton,30,M,Canada,Premium,2025-03-30,1,21.89,Gaming Console
user_08365,Stephanie,Hickman,30,F,USA,Basic,2025-02-24,1,37.27,Gaming Console
user_08366,Paula,Cox,30,F,USA,Premium,2024-08-03,1,18.87,Laptop
user_08367,Timothy,Delacruz,51,M,USA,Basic,2023-10-22,0,9.08,Gaming Console
user_08368,Cynthia,White,33,M,Canada,Premium,2022-08-06,1,6.65,Desktop
user_08369,Timothy,Sims,,F,USA,Standard,2023-03-14,1,22.1,Tablet
user_08370,Wendy,Buckley,,Prefer not to say,Canada,Premium+,2023-08-25,1,29.03,Laptop
user_08371,David,Ruiz,,F,USA,Standard,2022-12-29,1,,Mobile
user_08372,Emily,Gonzalez,30,M,USA,Premium,2023-11-25,1,17.4,Smart TV
user_08373,Larry,Peterson,32,F,USA,Premium,2024-01-26,0,11.95,Mobile
user_08374,Luke,Jensen,,F,Canada,Premium,2023-10-01,0,9.83,Mobile
user_08375,Francisco,Butler,49,,USA,Premium,2025-06-23,1,32.1,Laptop
user_08376,Denise,Williams,55,M,USA,Premium,2022-08-10,1,11.66,Desktop
user_08377,Barbara,Summers,19,F,Canada,Standard,2024-08-11,1,,Gaming Console
user_08378,Rebecca,Ochoa,,F,Canada,Premium,2024-07-04,1,2.45,Desktop
user_08379,Erin,Hunter,40,F,USA,Premium,2023-10-28,1,16.96,Gaming Console
